// Creator: RBR Ltd.
// Create time: 2024-06-20T18:45:36
// Instrument model firmware and serialID: RBRduo³ 1.15 233860
// Sample period: 0.5 second
// Processing history:
//	../data/SHS/233860_20240523_1657.rsk opened using pyRSKtools v1.1.1.
//	../data/SHS/233860_20240523_1657.rsk opened using pyRSKtools v1.1.1.
// 
timestamp(yyyy-mm-ddTHH:MM:ss.FFF),temperature(°C),temperature1(°C)
2024-05-23T14:23:25.000,    22.7541764410459,    22.75838875591313
2024-05-23T14:23:25.500,    22.755799879154438,    22.761978403907563
2024-05-23T14:23:26.000,    22.755799879154438,    22.761978403907563
2024-05-23T14:23:26.500,    22.755799879154438,    22.761978403907563
2024-05-23T14:23:27.000,    22.755799879154438,    22.761978403907563
2024-05-23T14:23:27.500,    22.75961064756052,    22.765653233035266
2024-05-23T14:23:28.000,    22.75961064756052,    22.765653233035266
2024-05-23T14:23:28.500,    22.75961064756052,    22.765653233035266
2024-05-23T14:23:29.000,    22.75961064756052,    22.765653233035266
2024-05-23T14:23:29.500,    22.76385581047424,    22.769107465683533
2024-05-23T14:23:30.000,    22.76385581047424,    22.769107465683533
2024-05-23T14:23:30.500,    22.76385581047424,    22.769107465683533
2024-05-23T14:23:31.000,    22.76385581047424,    22.769107465683533
2024-05-23T14:23:31.500,    22.762948117127564,    22.766310086118096
2024-05-23T14:23:32.000,    22.762948117127564,    22.766310086118096
2024-05-23T14:23:32.500,    22.762948117127564,    22.766310086118096
2024-05-23T14:23:33.000,    22.762948117127564,    22.766310086118096
2024-05-23T14:23:33.500,    22.762981943925467,    22.7664459877754
2024-05-23T14:23:34.000,    22.762981943925467,    22.7664459877754
2024-05-23T14:23:34.500,    22.762981943925467,    22.7664459877754
2024-05-23T14:23:35.000,    22.762981943925467,    22.7664459877754
2024-05-23T14:23:35.500,    22.76469022574338,    22.76872805531991
2024-05-23T14:23:36.000,    22.76469022574338,    22.76872805531991
2024-05-23T14:23:36.500,    22.76469022574338,    22.76872805531991
2024-05-23T14:23:37.000,    22.76469022574338,    22.76872805531991
2024-05-23T14:23:37.500,    22.76925719439697,    22.76877335790664
2024-05-23T14:23:38.000,    22.76925719439697,    22.76877335790664
2024-05-23T14:23:38.500,    22.76925719439697,    22.76877335790664
2024-05-23T14:23:39.000,    22.76925719439697,    22.76877335790664
2024-05-23T14:23:39.500,    22.774202375582718,    22.77204657259881
2024-05-23T14:23:40.000,    22.774202375582718,    22.77204657259881
2024-05-23T14:23:40.500,    22.774202375582718,    22.77204657259881
2024-05-23T14:23:41.000,    22.774202375582718,    22.77204657259881
2024-05-23T14:23:41.500,    22.77692609069578,    22.772635546252786
2024-05-23T14:23:42.000,    22.77692609069578,    22.772635546252786
2024-05-23T14:23:42.500,    22.77692609069578,    22.772635546252786
2024-05-23T14:23:43.000,    22.77692609069578,    22.772635546252786
2024-05-23T14:23:43.500,    22.780653807221825,    22.77642438955104
2024-05-23T14:23:44.000,    22.780653807221825,    22.77642438955104
2024-05-23T14:23:44.500,    22.780653807221825,    22.77642438955104
2024-05-23T14:23:45.000,    22.78065319037836,    22.776423770089764
2024-05-23T14:23:45.500,    22.78503040766816,    22.780462723568576
2024-05-23T14:23:46.000,    22.78503040766816,    22.780462723568576
2024-05-23T14:23:46.500,    22.78503040766816,    22.780462723568576
